"COMUNE";"PROVINCIA";"REGIONE";"NOME";"MACRO TIPOLOGIA";"TIPOLOGIA";"SCHEDA";"IDFEATURE";"DO_Y";"DO_X";
"Fonni";"NUORO";"Sardegna";"Fonni";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091024";244;"40.1188257146005";"9.25407652025345";
"Fonni";"NUORO";"Sardegna";"Massiccio del Gennargentu";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3153&v=2&c=3003&t=1";971;"40.0717355861751";"9.28195165965659";
"Fonni";"NUORO";"Sardegna";"Santuario di Gremanu";"Spazi sacri e funerari";"Santuari federali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20728";1,499;"40.1080682503442";"9.33897303414808";
"Fonni";"NUORO";"Sardegna";"Tombe di giganti Madau";"Spazi sacri e funerari";"Tombe di giganti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21520";1,441;"40.1362897380115";"9.30511156970026";
"Gadoni";"NUORO";"Sardegna";"Gadoni";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091025";245;"39.9087157425788";"9.17447665880684";
"Gadoni";"NUORO";"Sardegna";"Miniera di Funtana Raminosa";"Insediamenti antichi";"Edifici industriali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21473";1,066;"39.8776475379195";"9.17193740160856";
"Galtelli";"NUORO";"Sardegna";"Castello di Pontes";"Edifici e strutture antiche";"Castelli";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17903";884;"40.393568103023";"9.64102237182257";
"Galtelli";"NUORO";"Sardegna";"Chiesa di San Pietro";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17753";464;"40.3878535410004";"9.61960117679383";
"Galtelli";"NUORO";"Sardegna";"Galtelli'";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091027";247;"40.3877296478482";"9.61745315591936";
"Galtelli";"NUORO";"Sardegna";"Museo Etnografico";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=22513&v=2&c=2487&c1=2124&visb=&t=1";5,879;"40.3860609264662";"9.61443111566544";
"Gavoi";"NUORO";"Sardegna";"Chiesa di San Gavino";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18351";433;"40.1607071237609";"9.19822760872414";
"Gavoi";"NUORO";"Sardegna";"Gavoi";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091028";248;"40.1588798380659";"9.194286226476";
"Gavoi";"NUORO";"Sardegna";"Lago di Gusana";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=19";954;"40.1307853662023";"9.20328412696001";
"Gavoi";"NUORO";"Sardegna";"Museo della civilta' dell'altopiano";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24641&v=2&c=2487&c1=2124&visb=&t=1";5,905;"40.1582721392922";"9.19287646235385";
"Irgoli";"NUORO";"Sardegna";"Area di Janna 'e Pruna";"Spazi sacri e funerari";"Santuari federali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20058";1,329;"40.4847990055081";"9.64585724826182";
"Irgoli";"NUORO";"Sardegna";"Area di Su Notante";"Spazi sacri e funerari";"Templi nuragici";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20037";1,330;"40.4777013641731";"9.6445333140357";
"Irgoli";"NUORO";"Sardegna";"Fonte sacra di Su Notante";"Spazi sacri e funerari";"Templi nuragici";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20754";1,425;"40.4776833227341";"9.64419377758677";
"Irgoli";"NUORO";"Sardegna";"Irgoli";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091033";253;"40.4107070086446";"9.63265517535072";
"Irgoli";"NUORO";"Sardegna";"Santuario di Janna 'e Pruna";"Spazi sacri e funerari";"Santuari federali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20771";1,424;"40.4848002438788";"9.64563560479026";
"Lei";"NUORO";"Sardegna";"Lei";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091038";257;"40.3067457515797";"8.92125989879156";
"Lei";"NUORO";"Sardegna";"Marghine";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3212&v=2&c=3003&t=1";979;"40.3442121769354";"8.88853307100424";
"Loculi";"NUORO";"Sardegna";"Loculi";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091040";259;"40.4076632582494";"9.61284369781191";
"Lode'";"NUORO";"Sardegna";"Guzzurra - Talisi";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6705&ids=41";6,854;"40.5360554076106";"9.60527862118714";
"Lode'";"NUORO";"Sardegna";"Lode'";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091041";260;"40.592430355522";"9.53931695140156";
"Lula";"NUORO";"Sardegna";"Corru 'e mandra - Sa 'e Tamponi";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6705&ids=43";6,855;"40.5012376817943";"9.57886647423999";
"Lula";"NUORO";"Sardegna";"Lula";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091043";262;"40.4703322462362";"9.48922981790944";
"Lula";"NUORO";"Sardegna";"Miniera di Sos Enattos";"Insediamenti antichi";"Edifici industriali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21526";1,077;"40.4426088953802";"9.46182719048239";
"Lula";"NUORO";"Sardegna";"Monte Albo";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3157&v=2&c=3003&t=1";964;"40.5114087926054";"9.58190835965847";
"Macomer";"NUORO";"Sardegna";"Area del Santa Barbara";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20566";666;"40.2759433442845";"8.78300266448818";
"Macomer";"NUORO";"Sardegna";"Area del Succoronis";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20559";667;"40.2846812868145";"8.74972174271408";
"Macomer";"NUORO";"Sardegna";"Area di Filigosa";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20067";1,332;"40.2789365710357";"8.76848795520263";
"Macomer";"NUORO";"Sardegna";"Area di Tamuli";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20565";668;"40.2601754941108";"8.71678121812458";
"Macomer";"NUORO";"Sardegna";"Chiesa di S. Pantaleo";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19167";572;"40.2647983752166";"8.78290772292527";
"Macomer";"NUORO";"Sardegna";"Complesso di Tamuli";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20723";890;"40.2601750241182";"8.7165892422639";
"Macomer";"NUORO";"Sardegna";"Macomer";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091044";263;"40.2669802995601";"8.78152636219589";
"Macomer";"NUORO";"Sardegna";"Museo etnografico";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24642&v=2&c=2487&c1=2124&visb=&t=1";5,951;"40.2675934091894";"8.77611964399361";
"Macomer";"NUORO";"Sardegna";"Necropoli di Filigosa";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20776";1,528;"40.2789363353932";"8.76837020835857";
"Macomer";"NUORO";"Sardegna";"Nuraghe Ruiu";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21395";887;"40.2785297848699";"8.7688800415308";
"Macomer";"NUORO";"Sardegna";"Nuraghe Santa Barbara";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20798";889;"40.27594321435";"8.78293338764428";
"Macomer";"NUORO";"Sardegna";"Nuraghe Succoronis";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20804";888;"40.2846810927104";"8.74963202072068";
"Macomer";"NUORO";"Sardegna";"Palazzo comunale";"Insediamenti antichi";"Edifici storicisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21626";1,197;"40.2652224477106";"8.7816646760026";
"Mamoiada";"NUORO";"Sardegna";"Mamoiada";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091046";265;"40.2130347407103";"9.28598255355214";
"Mamoiada";"NUORO";"Sardegna";"Menhir di Boeli - Sa Perda Pinta'";"Monumenti megalitici";"Menhir";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22240";986;"40.2190646698731";"9.27398185806348";
"Mamoiada";"NUORO";"Sardegna";"Museo delle Maschere";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19003&v=2&c=2487&c1=2124&visb=&t=1";5,877;"40.2109883014477";"9.28363655230295";
"Mamoiada";"NUORO";"Sardegna";"Necropoli di Sa Conchedda Istevene";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22241";1,449;"40.1994060006672";"9.29379358068114";
"Meana Sardo";"NUORO";"Sardegna";"Area del Nolza";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20032";669;"39.9169753587706";"9.07327546134536";
"Meana Sardo";"NUORO";"Sardegna";"Is Muralleddas - Texile";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6711&ids=40";6,850;"39.9519552702468";"9.11510932754118";
"Meana Sardo";"NUORO";"Sardegna";"Meana Sardo";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091047";266;"39.9448437936575";"9.07338395002273";
"Meana Sardo";"NUORO";"Sardegna";"Nuraghe Nolza";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20802";891;"39.9169616694806";"9.07300546033892";
"Noragugume";"NUORO";"Sardegna";"Noragugume";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091050";269;"40.2240689048316";"8.92305165371815";
"Nuoro";"NUORO";"Sardegna";"Antica Chiesa delle Grazie";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18859";574;"40.3198677618714";"9.33183315730103";
"Nuoro";"NUORO";"Sardegna";"Cattedrale Santa Maria della Neve";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18357";573;"40.320427665172";"9.33687737228859";
"Nuoro";"NUORO";"Sardegna";"Man - Museo d'Arte";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19514&v=2&c=2487&c1=2124&visb=&t=1";5,974;"40.32164137917";"9.33410514204058";
"Nuoro";"NUORO";"Sardegna";"Museo Archeologico Nazionale";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24553&v=2&c=2487&c1=2124&visb=&t=1";5,978;"40.3215380133576";"9.33663421074212";
"Nuoro";"NUORO";"Sardegna";"Museo Deleddiano";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19511&v=2&c=2487&c1=2124&visb=&t=1";5,975;"40.3237476012701";"9.33687831667586";
"Nuoro";"NUORO";"Sardegna";"Museo Etnografico";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19515&v=2&c=2487&c1=2124&visb=&t=1";5,977;"40.3223515538499";"9.33216776368386";
"Nuoro";"NUORO";"Sardegna";"Necropoli di Maria Frunza - Ianna Ventosa";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22267";1,453;"40.3385301285828";"9.34487800997684";
"Nuoro";"NUORO";"Sardegna";"Nuoro";"Città e paesi";"Città";"http://www.comunas.it/xml/comune.php?istat=091051";750;"40.3216653929646";"9.32921884838513";
"Nuoro";"NUORO";"Sardegna";"Nuraghe Noddule, tempio a pozzo";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21555";893;"40.387770426781";"9.28475632412315";
"Nuoro";"NUORO";"Sardegna";"Ortobene";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3167&v=2&c=3003&t=1";969;"40.3280309814778";"9.36649115508733";
"Nuoro";"NUORO";"Sardegna";"Ospedale sanatoriale Cesare Zonchello";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19372";1,205;"40.3193385054798";"9.31905437180222";
"Nuoro";"NUORO";"Sardegna";"Palazzo del Governo";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19385";1,210;"40.3200084428004";"9.32612920477264";
"Nuoro";"NUORO";"Sardegna";"Palazzo delle Poste e Telegrafi";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19391";1,064;"40.3218263234899";"9.33204282763246";
"Nuoro";"NUORO";"Sardegna";"Piazza Satta";"Insediamenti antichi";"Edifici del dopoguerra";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21631";1,065;"40.3221807075363";"9.33474206989686";
"Nuoro";"NUORO";"Sardegna";"Scuola Liceo-Ginnasio G. Asproni";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19367";1,198;"40.3227224394868";"9.33077083782462";
"Oliena";"NUORO";"Sardegna";"Chiesa di Sant'Ignazio di Loyola";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24852";36;"40.2717974949273";"9.40668004429841";
"Oliena";"NUORO";"Sardegna";"Grotta Corbeddu";"Grotte montagna";"Grotte montagna";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=50&c1=2126&t=1&s=3193";710;"40.2559067891521";"9.48385093180775";
"Oliena";"NUORO";"Sardegna";"Oliena";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091055";273;"40.2714174041518";"9.4067946482097";
"Oliena";"NUORO";"Sardegna";"Sa Oche e su Bentu";"Grotte montagna";"Grotte montagna";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=50&c1=2126&t=1&s=3207";709;"40.2569880552224";"9.48590323430856";
"Oliena";"NUORO";"Sardegna";"Sorgente di Su Cologone";"Monumenti naturali";"Monumenti naturali";"";1,267;"40.289104268484";"9.49692963683339";
"Oliena";"NUORO";"Sardegna";"Su Cologone";"Sorgenti e cascate";"Sorgenti e cascate";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3211&v=2&c=3004&t=1";1,420;"40.2880841539969";"9.49453664355834";
"Oliena";"NUORO";"Sardegna";"Supramonte di Oliena";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3231&v=2&c=3003&t=1";973;"40.2513295649303";"9.45909930933395";
"Ollolai";"NUORO";"Sardegna";"Ollolai";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091056";274;"40.1699346818297";"9.18069158813681";
"Olzai";"NUORO";"Sardegna";"Mulino";"Insediamenti antichi";"Edifici industriali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21528";1,051;"40.1795278985352";"9.15870220827334";
"Olzai";"NUORO";"Sardegna";"Olzai";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091057";275;"40.1822975630469";"9.14965255639256";
"Olzai";"NUORO";"Sardegna";"Tomba di giganti di S'Ena 'e sa Vacca";"Spazi sacri e funerari";"Tombe di giganti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22266";1,529;"40.1810075362802";"9.01965643601391";
"Onani";"NUORO";"Sardegna";"Chiesa di San Pietro";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17907";492;"40.4839476864621";"9.4382837818749";
"Onani";"NUORO";"Sardegna";"Onani'";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091058";276;"40.4830925797839";"9.4438194843655";
"Onifai";"NUORO";"Sardegna";"Onifai";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091059";277;"40.4077409063822";"9.65358379355528";
"Oniferi";"NUORO";"Sardegna";"Necropoli di Brodu";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22268";1,436;"40.3203333699188";"9.17298395622911";
"Oniferi";"NUORO";"Sardegna";"Necropoli di Sas Concas";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21532";1,442;"40.2910585214734";"9.17168170351013";
"Oniferi";"NUORO";"Sardegna";"Oniferi";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091060";278;"40.2709885469518";"9.17113743866747";
"Orani";"NUORO";"Sardegna";"Antica chiesa di Sant'Andrea Apostolo";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18273";44;"40.2489367787309";"9.18257828217713";
"Orani";"NUORO";"Sardegna";"Chiesa del Rosario";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18866";400;"40.2523392321396";"9.18112031909233";
"Orani";"NUORO";"Sardegna";"Chiesa di Nostra Signora d'Itria";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19124";575;"40.2498529776922";"9.18248995537335";
"Orani";"NUORO";"Sardegna";"Chiesa di S. Andrea";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18345";576;"40.2504689671502";"9.1797732177228";
"Orani";"NUORO";"Sardegna";"Chiesa di San Giovanni Battista";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24853";39;"40.2501206774944";"9.17744810307176";
"Orani";"NUORO";"Sardegna";"Lavatoio";"Insediamenti antichi";"Edifici industriali";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21530";1,228;"40.2525532046271";"9.18080163192327";
"Orani";"NUORO";"Sardegna";"Monte Gonare";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3151&v=2&c=3003&t=1";976;"40.235487960862";"9.20198971129602";
"Orani";"NUORO";"Sardegna";"Museo Nivola";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19456&v=2&c=2487&c1=2124&visb=&t=1";5,880;"40.2471424643466";"9.18046443291843";
"Orani";"NUORO";"Sardegna";"Orani";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091061";279;"40.2493909141237";"9.17941681686471";
"Orgosolo";"NUORO";"Sardegna";"Montes";"Foreste";"Foreste";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3195&v=2&c=3002&t=1";696;"40.1280843364362";"9.40501615156474";
"Orgosolo";"NUORO";"Sardegna";"Nuraghe Dovilineo'";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22341";774;"40.1648245446016";"9.32779341544646";
"Orgosolo";"NUORO";"Sardegna";"Orgosolo";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091062";280;"40.203266767502";"9.35635245720792";
"Orgosolo";"NUORO";"Sardegna";"Paese-Museo d'arte";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24581&v=2&c=2487&c1=2124&visb=&t=1";5,881;"40.2047713960047";"9.35388761627012";
"Orgosolo";"NUORO";"Sardegna";"Su Ercone";"Monumenti naturali";"Monumenti naturali";"";1,261;"40.2088344846729";"9.47803217510446";
"Orgosolo";"NUORO";"Sardegna";"Supramonte di Orgosolo";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3232&v=2&c=3003&t=1";972;"40.1766266724103";"9.45511304931808";
"Orgosolo";"NUORO";"Sardegna";"Su Suercone";"Aree protette";"Monumento naturale";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3166&v=2&c=3001&t=1";370;"40.2088670375136";"9.47813608713349";
"Orosei";"NUORO";"Sardegna";"Bidderosa";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1600&v=2&c=45&t=1";1,361;"40.4619025024173";"9.80182550430232";
"Orosei";"NUORO";"Sardegna";"Cala Ginepro";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=311&v=2&c=45&t=1";1,543;"40.4423153077845";"9.78783129618398";
"Orosei";"NUORO";"Sardegna";"Cala Liberotto";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=315&v=2&c=45&t=1";1,544;"40.4312740871051";"9.77672549072139";
"Orosei";"NUORO";"Sardegna";"Chiesa di S. Giacomo";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18361";577;"40.3800683017035";"9.6959576650815";
"Orosei";"NUORO";"Sardegna";"Fuile 'e mare";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=333&v=2&c=45&t=1";1,545;"40.4174990706593";"9.7715117995543";
"Orosei";"NUORO";"Sardegna";"Marina di Orosei";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=348&v=2&c=45&t=1";1,546;"40.369870599429";"9.72171870327374";
"Orosei";"NUORO";"Sardegna";"Orosei";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091063";281;"40.3800480773034";"9.69791928254839";
"Orosei";"NUORO";"Sardegna";"Osalla di Orosei";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=357&v=2&c=45&t=1";1,671;"40.3340975571638";"9.67940896659471";
"Orosei";"NUORO";"Sardegna";"Pedra Marchesa";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=364&v=2&c=45&t=1";1,672;"40.4723785228045";"9.80781192529046";
"Orosei";"NUORO";"Sardegna";"Sa Curcurica";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=554";923;"40.4552139248963";"9.78706392683251";
"Orosei";"NUORO";"Sardegna";"Santa Maria";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=312&v=2&c=45&t=1";1,673;"40.3757450310144";"9.73066011931173";
"Orosei";"NUORO";"Sardegna";"Stagno di Bidderosa";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=554";922;"40.4626196972692";"9.80006473552808";
"Orosei";"NUORO";"Sardegna";"Su Barone";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=320&v=2&c=45&t=1";1,674;"40.3505913659436";"9.69728951368526";
"Orosei";"NUORO";"Sardegna";"Torre di S'Antonio Abate e Palatzos Betzos";"Edifici e strutture antiche";"Castelli";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17798";769;"40.3772357063692";"9.69252580741537";
"Orotelli";"NUORO";"Sardegna";"Chiesa di San Giovanni Battista";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17937";465;"40.3018102255193";"9.1114939240091";
"Orotelli";"NUORO";"Sardegna";"Orotelli";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=091064";282;"40.3028022737138";"9.11278653744845";
